row_id,customer_message,expected_intent,predicted_intent,intent_confidence,retrieval_score,escalation_decision,escalation_reason,historical_response,draft_reply
173,"@115850 order Id: 
171-0365118-2187508. Stop fooling around and deliver the package, and I want compensation for your delivery agent being rude to my wife, and trust me this is not the first time this is happening..I want a resolution",order_issue,missing_delivery,0.12668503557776675,0.39869587889933034,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@296613 Apologies for the ordeal. We're working on this and we'll get back to you soon. ^PS,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
174,@AmazonHelp amazon delivery service is very poor. 3nov was the date given to me for delivey but still i have not received my product .😞,missing_delivery,missing_delivery,0.15928866443433293,1.0000000000000002,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@506918 I'm sorry that you haven't received the package yet. Kindly write back to the email sent by us &amp; we'll get it checked. ^SY,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: I'm sorry that you haven't received the package yet. Kindly write back to the email sent by us &amp; we'll get it checked."
175,知らぬ間にアマゾンプライムでモヤさまが見れるようになってた https://t.co/ELLwe9G01P,other,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
176,@AmazonHelp Can you deliver the product today at 2pm?,shipping_information,delivery_tracking,0.12236716889225045,0.6815342101756328,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@429382 Thanks for sharing your details. We'll check and revert at the earliest. ^HK,"I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

Similar Amazon support guidance: Thanks for sharing your details. We'll check and revert at the earliest."
177,"@AmazonHelp Hi, I've ordered Style Boutique 3 on 3DS from you but it's not shipped yet, says arriving today. It's out of stock though.",delivery_tracking,missing_delivery,0.11925974161694224,0.4517034696157606,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@124142 Orders may be delivered until 9 pm. Please keep us posted on the arrival. ^FJ,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: Orders may be delivered until 9 pm. Please keep us posted on the arrival."
178,"@AmazonHelp Issue still persists ,it resolved whn i clear the cache &amp; logged in without wifi and mobile data however when I am tryn agn it's same issue",other,missing_delivery,0.10770196514508809,0.44521262110208537,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@663073 We're happy to look into the issue and available options here: https://t.co/JzP7hlA23B ^LI,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
179,"@AmazonHelp Ah bien, merci @AmazonHelp 🙏🏼",other,other,0.10648316217731105,0.6558953724513221,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@340955 À votre service. Je vous remercie pour votre compréhension.
^ARC","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: À votre service. Je vous remercie pour votre compréhension."
180,@116618 even though ive changed my account to my uk address i still can't play my prime videos on the firestick?,prime_video,account_issue,0.18029109750756933,0.5020335386025755,ESCALATE,Human review recommended for sensitive account_issue case.,@750624 Have you received any communication to advise the order has been canceled? Have we been able to locate the order for you? ^NV,"I understand that you are having trouble with your Amazon account. Please follow the appropriate sign-in or account recovery steps.

Similar Amazon support guidance: Have you received any communication to advise the order has been canceled? Have we been able to locate the order for you?

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
181,@115850 dear all kindly help for my order of Amazon redmi note-4.i ordered redmi note-4 on Amazon app but redmi-4 was delivered to me,order_issue,other,0.12143609583118821,0.5959497161692835,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@311739 The product is available from one of the third party seller on our website, please check here: https://t.co/TeWFLGfzsG ^KA","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: The product is available from one of the third party seller on our website, please check here:"
182,"@AmazonHelp your delivery has started giving me headaches. Have been complaining about it since ages yet no improvement, only assurances",order_issue,missing_delivery,0.1355048894584111,0.31364059459627386,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@594950 Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this for you. ^ES,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
183,@AmazonHelp Done that..waiting for ur revert,other,other,0.18415721016880537,0.6265267020522547,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@491543 You could check for the same here https://t.co/8DAc10S7ww. ^VM,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: You could check for the same here"
184,@AmazonHelp I have done that it was two items from two separate people but the delivery due on the 2nd was left in my safe place but the others wasn’t,missing_delivery,missing_delivery,0.14109005394591984,0.3879444644684956,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@287932 Thank you for clarifying! Please reach out to us here: https://t.co/JzP7hlA23B so we can research this further. ^SC,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
185,"@AmazonHelp Still no parcel, contacted customer service at 5pm, promised a response to whether they could find it in the hour still nothing...",missing_delivery,missing_delivery,0.1166143778622379,0.49664276563978205,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@446599 I get your concern about the cash back, Arindam. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach &amp; assist. ^SV","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: I get your concern about the cash back, Arindam. Please share your details here: I'll reach &amp; assist."
186,"@AmazonHelp Never mind you can't solve the issue! My remark stays ""@115850 is a piece of shit"" check my chats with your guys",order_issue,delivery_tracking,0.13559422819166347,0.5288661310637882,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@766357 Hey Kaytee, it looks like this order was being sent from a marketplace seller. Have you managed to get in contact with them to re-arrange your delivery? ^PJ","I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

Similar Amazon support guidance: Hey Kaytee, it looks like this order was being sent from a marketplace seller. Have you managed to get in contact with them to re-arrange your delivery?"
187,@AmazonHelp How can an item that I pre-ordered in advance be OUT OF STOCK for me now upon shipment date?,order_issue,return_refund,0.13040142683221653,0.5863545121991632,ESCALATE,Human review recommended for sensitive return_refund case.,"@815661 Hi, did you receive an email regarding your order? Please also check your spam folder. Regards ^MI","I understand that you need help with a return or refund. Please check the return or refund status in your Amazon order details.

Similar Amazon support guidance: Hi, did you receive an email regarding your order? Please also check your spam folder. Regards

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
188,"Dear @115821 please, PLEASE stop using @3375 - they NEVER deliver on time and never update tracking. Horrible shipping provider.",shipping_information,other,0.13099008324164718,0.502965569672789,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@324720 I'm so sorry for the poor experience! Is this regarding a current order shown here: https://t.co/Y5jpI9gRhE? ^AG,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: I'm so sorry for the poor experience! Is this regarding a current order shown here:"
189,@115850  https://t.co/nEulluXi9W,other,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
190,@AmazonHelp Je ne pense pas.,other,other,0.10648316217731105,0.6179605398669962,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@127389 Bonsoir, je suis désolée pour cela. Avez-vous passé votre commande sur Amazon.fr ? ^SB","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Bonsoir, je suis désolée pour cela. Avez-vous passé votre commande sur Amazon.fr ?"
191,"@AmazonHelp Une partie de ma commande a été renvoyée, l’autre remboursée; je suis assez déçu. Cela aurait pu être évité avec un peu de communication…",order_issue,other,0.10648316217731105,0.3705804337819668,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@209609 Merci de patienter la date indiquée sur le mail de confirmation reçu après la validation de votre commande. Très bonne soirée. ^ASZ,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
192,アマゾンでKindle版の書籍購入ってどうやるんだ？？配信先が選べない。本人のあいぽん意外には入れられないのか？？,device_product,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
193,What's a fun way to start your morning? Is it arguing with @Amazonhelp to get back the $40 dollars that was supposed to be refunded to you?,return_refund,missing_delivery,0.10841915716504111,0.4247956318798791,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@433135 I'm sorry we've let you down, Chris. Without providing sensitive info, can you tell us more detail on what's going on? ^HS","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
194,"Not once, or twice, but three separate times I've paid for Amazon one day shipping only to get my package after 2-3 days regardless...starting to feel like its a real scam @AmazonHelp",missing_delivery,missing_delivery,0.13252387938840074,0.33306764167996333,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@775990 For tips on how to identify if an e-mail was sent from Amazon, please see here: https://t.co/t1Jct659HX ^CO","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
195,"trying to reclaim a gc which says it's been redeemed, but not according to my account history @AmazonHelp",account_issue,account_issue,0.25539660033853295,0.3639854016929658,ESCALATE,Human review recommended for sensitive account_issue case.,"@466881 Hey, who's the carrier in question? Have you been updated via email about a delay? ^TP","I understand that you are having trouble with your Amazon account. Please follow the appropriate sign-in or account recovery steps.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
196,支払い終わったのにAmazonの支払い番号がまた来たんですが、これってまさか嫌な予感するわやけど…,payment_billing,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
197,Gritar de alegría porque piensas que te ha llegado el Fifa y resulta que son 3 putos cables y detergente. @116928 esto no se hace :( WHERE IS MY FIFA!!,missing_delivery,delivery_tracking,0.21843459261585715,0.4567161759182683,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@531116 ¡Hola! Espero que disfrutes mucho de la lectura de tu libro nuevo. :D ¡Saludos! ^CR,"I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

Similar Amazon support guidance: ¡Hola! Espero que disfrutes mucho de la lectura de tu libro nuevo. :D ¡Saludos!"
198,"@AmazonHelp Noted right above the ""edition"" selection on the picture; my standard Switch preorder is via Amazon directly, not via a 3rd party seller. https://t.co/GuKRA8CDyu",device_product,delivery_tracking,0.13385132828611926,0.5050021105854317,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@820894 Hey there! Have you reached out to the third-party seller in regard to this occurrence: https://t.co/Sc21w3w6cC? If so, what options or insight did they provide? We'd like to know. ^GM","I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

Similar Amazon support guidance: Hey there! Have you reached out to the third-party seller in regard to this occurrence: If so, what options or insight did they provide? We'd like to know."
199,@AmazonHelp Tht link is not working,other,device_product,0.24139112705236024,0.8360603592510653,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@183935 Could you please let us know which link isn't working? Is it the link provided above or the link of our support team? ^MO,"I understand that you are having an issue with an Amazon device or product. Please provide the product details and describe the issue so it can be reviewed.

Similar Amazon support guidance: Could you please let us know which link isn't working? Is it the link provided above or the link of our support team?"
